"Tabela 6579 - População residente estimada"
"Variável - População residente estimada (Pessoas)"
"Cód.";"Município";"Ano"
"3305554";"Seropédica (RJ)";"82090"
"3305604";"Silva Jardim (RJ)";"21336"
"3305703";"Sumidouro (RJ)";"15099"
"3305752";"Tanguá (RJ)";"32140"
"3305802";"Teresópolis (RJ)";"171482"
"3305901";"Trajano de Moraes (RJ)";"10348"
"3306008";"Três Rios (RJ)";"78998"
"3306107";"Valença (RJ)";"73445"
"3306156";"Varre-Sai (RJ)";"9966"
"3306206";"Vassouras (RJ)";"35275"
"3306305";"Volta Redonda (RJ)";"262259"
"3500105";"Adamantina (SP)";"35001"
"3500204";"Adolfo (SP)";"3631"
"3500303";"Aguaí (SP)";"34530"
"3500402";"Águas da Prata (SP)";"7984"
"3500501";"Águas de Lindóia (SP)";"18212"
"3500550";"Águas de Santa Bárbara (SP)";"5911"
"3500600";"Águas de São Pedro (SP)";"3073"
"3500709";"Agudos (SP)";"36339"
"3500758";"Alambari (SP)";"5460"
"3500808";"Alfredo Marcondes (SP)";"4083"
"3500907";"Altair (SP)";"4035"
"3501004";"Altinópolis (SP)";"16159"
"3501103";"Alto Alegre (SP)";"4183"
"3501152";"Alumínio (SP)";"17924"
"3501202";"Álvares Florence (SP)";"3883"
"3501301";"Álvares Machado (SP)";"24568"
"3501400";"Álvaro de Carvalho (SP)";"4984"
"3501509";"Alvinlândia (SP)";"3153"
"3501608";"Americana (SP)";"226970"
"3501707";"Américo Brasiliense (SP)";"37691"
"3501806";"Américo de Campos (SP)";"5930"
"3501905";"Amparo (SP)";"69808"
"3502002";"Analândia (SP)";"4672"
"3502101";"Andradina (SP)";"57198"
"3502200";"Angatuba (SP)";"23917"
"3502309";"Anhembi (SP)";"6215"
"3502408";"Anhumas (SP)";"3970"
"3502507";"Aparecida (SP)";"36184"
"3502606";"Aparecida d'Oeste (SP)";"4432"
"3502705";"Apiaí (SP)";"25349"
"3502754";"Araçariguama (SP)";"19636"
"3502804";"Araçatuba (SP)";"191662"
"3502903";"Araçoiaba da Serra (SP)";"30713"
"3503000";"Aramina (SP)";"5451"
"3503109";"Arandu (SP)";"6343"
"3503158";"Arapeí (SP)";"2532"
"3503208";"Araraquara (SP)";"224304"
"3503307";"Araras (SP)";"127661"
"3503356";"Arco-Íris (SP)";"1907"
"3503406";"Arealva (SP)";"8299"
"3503505";"Areias (SP)";"3849"
"3503604";"Areiópolis (SP)";"11020"
"3503703";"Ariranha (SP)";"9187"
"3503802";"Artur Nogueira (SP)";"49346"
"3503901";"Arujá (SP)";"82651"
"3503950";"Aspásia (SP)";"1851"
"3504008";"Assis (SP)";"100911"
"3504107";"Atibaia (SP)";"135895"
"3504206";"Auriflama (SP)";"14897"
"3504305";"Avaí (SP)";"5243"
"3504404";"Avanhandava (SP)";"12516"
"3504503";"Avaré (SP)";"87820"
"3504602";"Bady Bassitt (SP)";"16109"
"3504701";"Balbinos (SP)";"4629"
"3504800";"Bálsamo (SP)";"8703"
"3504909";"Bananal (SP)";"10728"
"3505005";"Barão de Antonina (SP)";"3326"
"3505104";"Barbosa (SP)";"7064"
"3505203";"Bariri (SP)";"33761"
"3505302";"Barra Bonita (SP)";"36315"
"3505351";"Barra do Chapéu (SP)";"5550"
"3505401";"Barra do Turvo (SP)";"7853"
"3505500";"Barretos (SP)";"118521"
"3505609";"Barrinha (SP)";"30873"
"3505708";"Barueri (SP)";"259555"
"3505807";"Bastos (SP)";"21064"
"3505906";"Batatais (SP)";"60128"
"3506003";"Bauru (SP)";"364562"
"3506102";"Bebedouro (SP)";"77558"
"3506201";"Bento de Abreu (SP)";"2855"
"3506300";"Bernardino de Campos (SP)";"11146"
"3506359";"Bertioga (SP)";"55138"
"3506409";"Bilac (SP)";"7602"
"3506508";"Birigui (SP)";"117143"
"3506607";"Biritiba Mirim (SP)";"30830"
"3506706";"Boa Esperança do Sul (SP)";"14452"
"3506805";"Bocaina (SP)";"11691"
"3506904";"Bofete (SP)";"10694"
"3507001";"Boituva (SP)";"54594"
"3507100";"Bom Jesus dos Perdões (SP)";"22508"
"3507159";"Bom Sucesso de Itararé (SP)";"3802"
"3507209";"Borá (SP)";"835"
"3507308";"Boracéia (SP)";"4586"
"3507407";"Borborema (SP)";"15454"
"3507456";"Borebi (SP)";"2489"
"3507506";"Botucatu (SP)";"137899"
"3507605";"Bragança Paulista (SP)";"158856"
"3507704";"Braúna (SP)";"5400"
"3507753";"Brejo Alegre (SP)";"2746"
"3507803";"Brodowski (SP)";"23134"
"3507902";"Brotas (SP)";"23192"
"3508009";"Buri (SP)";"19484"
"3508108";"Buritama (SP)";"16449"
"3508207";"Buritizal (SP)";"4313"
"3508306";"Cabrália Paulista (SP)";"4410"
"3508405";"Cabreúva (SP)";"45830"
"3508504";"Caçapava (SP)";"90426"
"3508603";"Cachoeira Paulista (SP)";"32046"
"3508702";"Caconde (SP)";"18952"
"3508801";"Cafelândia (SP)";"17424"
"3508900";"Caiabu (SP)";"4204"
"3509007";"Caieiras (SP)";"94516"
"3509106";"Caiuá (SP)";"5490"
"3509205";"Cajamar (SP)";"70710"
"3509254";"Cajati (SP)";"29010"
"3509304";"Cajobi (SP)";"10287"
"3509403";"Cajuru (SP)";"25009"
"3509452";"Campina do Monte Alegre (SP)";"5869"
"3509502";"Campinas (SP)";"1154617"
"3509601";"Campo Limpo Paulista (SP)";"79982"
"3509700";"Campos do Jordão (SP)";"50541"
"3509809";"Campos Novos Paulista (SP)";"4808"
"3509908";"Cananéia (SP)";"12601"
"3509957";"Canas (SP)";"4788"
"3510005";"Cândido Mota (SP)";"31063"
"3510104";"Cândido Rodrigues (SP)";"2773"
"3510153";"Canitar (SP)";"4812"
"3510203";"Capão Bonito (SP)";"47498"
"3510302";"Capela do Alto (SP)";"19212"
"3510401";"Capivari (SP)";"52559"
"3510500";"Caraguatatuba (SP)";"111524"
"3510609";"Carapicuíba (SP)";"390073"
"3510708";"Cardoso (SP)";"12257"
"3510807";"Casa Branca (SP)";"29739"
"3510906";"Cássia dos Coqueiros (SP)";"2640"
"3511003";"Castilho (SP)";"19620"
"3511102";"Catanduva (SP)";"118853"
"3511201";"Catiguá (SP)";"7553"
"3511300";"Cedral (SP)";"8662"
"3511409";"Cerqueira César (SP)";"18909"
"3511508";"Cerquilho (SP)";"44320"
"3511607";"Cesário Lange (SP)";"16943"
"3511706";"Charqueada (SP)";"16268"
"3511904";"Clementina (SP)";"7856"
"3512001";"Colina (SP)";"18177"
"3512100";"Colômbia (SP)";"6203"
"3512209";"Conchal (SP)";"26914"
"3512308";"Conchas (SP)";"17286"
"3512407";"Cordeirópolis (SP)";"22945"
"3512506";"Coroados (SP)";"5685"
"3512605";"Coronel Macedo (SP)";"4965"
"3512704";"Corumbataí (SP)";"4027"
"3512803";"Cosmópolis (SP)";"65628"
"3512902";"Cosmorama (SP)";"7396"
"3513009";"Cotia (SP)";"225306"
"3513108";"Cravinhos (SP)";"33831"
"3513207";"Cristais Paulista (SP)";"8176"
"3513306";"Cruzália (SP)";"2234"
"3513405";"Cruzeiro (SP)";"80749"
"3513504";"Cubatão (SP)";"126105"
"3513603";"Cunha (SP)";"22167"
"3513702";"Descalvado (SP)";"32790"
"3513801";"Diadema (SP)";"409613"
"3513850";"Dirce Reis (SP)";"1766"
"3513900";"Divinolândia (SP)";"11547"
"3514007";"Dobrada (SP)";"8513"
"3514106";"Dois Córregos (SP)";"26324"
"3514205";"Dolcinópolis (SP)";"2145"
"3514304";"Dourado (SP)";"8890"
"3514403";"Dracena (SP)";"45600"
"3514502";"Duartina (SP)";"12576"
"3514601";"Dumont (SP)";"9028"
"3514700";"Echaporã (SP)";"6352"
"3514809";"Eldorado (SP)";"15289"
"3514908";"Elias Fausto (SP)";"16926"
"3514924";"Elisiário (SP)";"3406"
"3514957";"Embaúba (SP)";"2484"
"3515004";"Embu das Artes (SP)";"259053"
"3515103";"Embu-Guaçu (SP)";"66792"
"3515129";"Emilianópolis (SP)";"3162"
"3515152";"Engenheiro Coelho (SP)";"18153"
"3515186";"Espírito Santo do Pinhal (SP)";"43756"
"3515194";"Espírito Santo do Turvo (SP)";"4574"
"3515202";"Estrela d'Oeste (SP)";"8460"
"3515301";"Estrela do Norte (SP)";"2756"
"3515350";"Euclides da Cunha Paulista (SP)";"9685"
"3515400";"Fartura (SP)";"15925"
"3515509";"Fernandópolis (SP)";"67836"
"3515608";"Fernando Prestes (SP)";"5748"
"3515657";"Fernão (SP)";"1658"
"3515707";"Ferraz de Vasconcelos (SP)";"182544"
"3515806";"Flora Rica (SP)";"1666"
"3515905";"Floreal (SP)";"3027"
"3516002";"Flórida Paulista (SP)";"13854"
"3516101";"Florínea (SP)";"2821"
"3516200";"Franca (SP)";"339461"
"3516309";"Francisco Morato (SP)";"166505"
"3516408";"Franco da Rocha (SP)";"143817"
"3516507";"Gabriel Monteiro (SP)";"2790"
"3516606";"Gália (SP)";"6956"
"3516705";"Garça (SP)";"44506"
"3516804";"Gastão Vidigal (SP)";"4534"
"3516853";"Gavião Peixoto (SP)";"4662"
"3516903";"General Salgado (SP)";"10966"
"3517000";"Getulina (SP)";"11249"
"3517109";"Glicério (SP)";"4759"
"3517208";"Guaiçara (SP)";"11511"
"3517307";"Guaimbê (SP)";"5676"
"3517406";"Guaíra (SP)";"39567"
"3517505";"Guapiaçu (SP)";"19728"
"3517604";"Guapiara (SP)";"18002"
"3517703";"Guará (SP)";"20823"
"3517802";"Guaraçaí (SP)";"8555"
"3517901";"Guaraci (SP)";"10683"
"3518008";"Guarani d'Oeste (SP)";"2021"
"3518107";"Guarantã (SP)";"6640"
"3518206";"Guararapes (SP)";"32187"
"3518305";"Guararema (SP)";"28016"
"3518404";"Guaratinguetá (SP)";"118378"
"3518503";"Guareí (SP)";"16513"
"3518602";"Guariba (SP)";"38128"
"3518701";"Guarujá (SP)";"308989"
"3518800";"Guarulhos (SP)";"1312197"
"3518859";"Guatapará (SP)";"7394"
"3518909";"Guzolândia (SP)";"5064"
"3519006";"Herculândia (SP)";"9217"
"3519055";"Holambra (SP)";"13046"
"3519071";"Hortolândia (SP)";"212527"
"3519105";"Iacanga (SP)";"10923"
"3519204";"Iacri (SP)";"6505"
"3519253";"Iaras (SP)";"7704"
"3519303";"Ibaté (SP)";"33178"
"3519402";"Ibirá (SP)";"11740"
"3519501";"Ibirarema (SP)";"7290"
"3519600";"Ibitinga (SP)";"57098"
"3519709";"Ibiúna (SP)";"75845"
"3519808";"Icém (SP)";"7938"
"3519907";"Iepê (SP)";"8002"
"3520004";"Igaraçu do Tietê (SP)";"24376"
"3520103";"Igarapava (SP)";"29549"
"3520202";"Igaratá (SP)";"9301"
"3520301";"Iguape (SP)";"30259"
"3520400";"Ilhabela (SP)";"31599"
"3520426";"Ilha Comprida (SP)";"10102"
"3520442";"Ilha Solteira (SP)";"26242"
"3520509";"Indaiatuba (SP)";"226602"
"3520608";"Indiana (SP)";"4946"
"3520707";"Indiaporã (SP)";"3978"
"3520806";"Inúbia Paulista (SP)";"3854"
"3520905";"Ipaussu (SP)";"14483"
"3521002";"Iperó (SP)";"32568"
"3521101";"Ipeúna (SP)";"6778"
"3521150";"Ipiguá (SP)";"4941"
"3521200";"Iporanga (SP)";"4351"
"3521309";"Ipuã (SP)";"15378"
"3521408";"Iracemápolis (SP)";"22191"
"3521507";"Irapuã (SP)";"7721"
"3521606";"Irapuru (SP)";"8155"
"3521705";"Itaberá (SP)";"18086"
"3521804";"Itaí (SP)";"25792"
"3521903";"Itajobi (SP)";"15141"
"3522000";"Itaju (SP)";"3556"
"3522109";"Itanhaém (SP)";"94977"
"3522158";"Itaoca (SP)";"3334"
"3522208";"Itapecerica da Serra (SP)";"165327"
"3522307";"Itapetininga (SP)";"155436"
"3522406";"Itapeva (SP)";"92265"
"3522505";"Itapevi (SP)";"220250"
"3522604";"Itapira (SP)";"72514"
"3522653";"Itapirapuã Paulista (SP)";"4109"
"3522703";"Itápolis (SP)";"42135"
"3522802";"Itaporanga (SP)";"15090"
"3522901";"Itapuí (SP)";"13178"
"3523008";"Itapura (SP)";"4674"
"3523107";"Itaquaquecetuba (SP)";"348739"
"3523206";"Itararé (SP)";"49963"
"3523305";"Itariri (SP)";"16602"
"3523404";"Itatiba (SP)";"111620"
"3523503";"Itatinga (SP)";"19520"
"3523602";"Itirapina (SP)";"16938"
"3523701";"Itirapuã (SP)";"6277"
"3523800";"Itobi (SP)";"7819"
"3523909";"Itu (SP)";"165511"
"3524006";"Itupeva (SP)";"52627"
"3524105";"Ituverava (SP)";"40776"
"3524204";"Jaborandi (SP)";"6864"
"3524303";"Jaboticabal (SP)";"75436"
"3524402";"Jacareí (SP)";"224826"
"3524501";"Jaci (SP)";"6361"
"3524600";"Jacupiranga (SP)";"17826"
"3524709";"Jaguariúna (SP)";"50719"
"3524808";"Jales (SP)";"48825"
"3524907";"Jambeiro (SP)";"5981"
"3525003";"Jandira (SP)";"117457"
"3525102";"Jardinópolis (SP)";"41228"
"3525201";"Jarinu (SP)";"26921"
"3525300";"Jaú (SP)";"141703"
"3525409";"Jeriquara (SP)";"3223"
"3525508";"Joanópolis (SP)";"12610"
"3525607";"João Ramalho (SP)";"4389"
"3525706";"José Bonifácio (SP)";"35197"
"3525805";"Júlio Mesquita (SP)";"4663"
"3525854";"Jumirim (SP)";"3092"
"3525904";"Jundiaí (SP)";"397965"
"3526001";"Junqueirópolis (SP)";"19918"
"3526100";"Juquiá (SP)";"19446"
"3526209";"Juquitiba (SP)";"30443"
"3526308";"Lagoinha (SP)";"4960"
"3526407";"Laranjal Paulista (SP)";"27122"
"3526506";"Lavínia (SP)";"10297"
"3526605";"Lavrinhas (SP)";"7002"
"3526704";"Leme (SP)";"98460"
"3526803";"Lençóis Paulista (SP)";"65587"
"3526902";"Limeira (SP)";"294128"
"3527009";"Lindóia (SP)";"7377"
"3527108";"Lins (SP)";"75612"
"3527207";"Lorena (SP)";"86764"
"3527256";"Lourdes (SP)";"2238"
"3527306";"Louveira (SP)";"42796"
"3527405";"Lucélia (SP)";"21059"
"3527504";"Lucianópolis (SP)";"2355"
"3527603";"Luís Antônio (SP)";"13046"
"3527702";"Luiziânia (SP)";"5449"
"3527801";"Lupércio (SP)";"4536"
"3527900";"Lutécia (SP)";"2741"
"3528007";"Macatuba (SP)";"16961"
"3528106";"Macaubal (SP)";"8006"
"3528205";"Macedônia (SP)";"3751"
"3528304";"Magda (SP)";"3230"
"3528403";"Mairinque (SP)";"45729"
"3528502";"Mairiporã (SP)";"90627"
"3528601";"Manduri (SP)";"9529"
"3528700";"Marabá Paulista (SP)";"5345"
"3528809";"Maracaí (SP)";"13878"
"3528858";"Marapoama (SP)";"2852"
"3528908";"Mariápolis (SP)";"4064"
"3529005";"Marília (SP)";"230336"
"3529104";"Marinópolis (SP)";"2155"
"3529203";"Martinópolis (SP)";"25641"
"3529302";"Matão (SP)";"80990"
"3529401";"Mauá (SP)";"448776"
"3529500";"Mendonça (SP)";"5089"
"3529609";"Meridiano (SP)";"3923"
"3529658";"Mesópolis (SP)";"1933"
"3529708";"Miguelópolis (SP)";"21602"
"3529807";"Mineiros do Tietê (SP)";"12642"
"3529906";"Miracatu (SP)";"20660"
"3530003";"Mira Estrela (SP)";"2988"
"3530102";"Mirandópolis (SP)";"28902"
"3530201";"Mirante do Paranapanema (SP)";"17901"
"3530300";"Mirassol (SP)";"57390"
"3530409";"Mirassolândia (SP)";"4622"
"3530508";"Mococa (SP)";"68695"
"3530607";"Mogi das Cruzes (SP)";"419839"
"3530706";"Mogi Guaçu (SP)";"146114"
"3530805";"Mogi Mirim (SP)";"91027"
"3530904";"Mombuca (SP)";"3426"
"3531001";"Monções (SP)";"2227"
"3531100";"Mongaguá (SP)";"51580"
"3531209";"Monte Alegre do Sul (SP)";"7665"
"3531308";"Monte Alto (SP)";"49186"
"3531407";"Monte Aprazível (SP)";"23579"
"3531506";"Monte Azul Paulista (SP)";"19339"
"3531605";"Monte Castelo (SP)";"4187"
"3531704";"Monteiro Lobato (SP)";"4424"
"3531803";"Monte Mor (SP)";"54462"
"3531902";"Morro Agudo (SP)";"31310"
"3532009";"Morungaba (SP)";"12779"
"3532058";"Motuca (SP)";"4571"
"3532108";"Murutinga do Sul (SP)";"4395"
"3532157";"Nantes (SP)";"2943"
"3532207";"Narandiba (SP)";"4611"
"3532306";"Natividade da Serra (SP)";"6803"
"3532405";"Nazaré Paulista (SP)";"17625"
"3532504";"Neves Paulista (SP)";"9012"
"3532603";"Nhandeara (SP)";"11254"
"3532702";"Nipoã (SP)";"4753"
"3532801";"Nova Aliança (SP)";"6462"
"3532827";"Nova Campina (SP)";"9205"
"3532843";"Nova Canaã Paulista (SP)";"2059"
"3532868";"Nova Castilho (SP)";"1206"
"3532900";"Nova Europa (SP)";"10276"
"3533007";"Nova Granada (SP)";"20534"
"3533106";"Nova Guataporanga (SP)";"2279"
"3533205";"Nova Independência (SP)";"3507"
"3533254";"Novais (SP)";"5202"
"3533304";"Nova Luzitânia (SP)";"3787"
"3533403";"Nova Odessa (SP)";"56008"
"3533502";"Novo Horizonte (SP)";"39191"
"3533601";"Nuporanga (SP)";"7210"
"3533700";"Ocauçu (SP)";"4299"
"3533809";"Óleo (SP)";"2652"
"3533908";"Olímpia (SP)";"53010"
"3534005";"Onda Verde (SP)";"4169"
"3534104";"Oriente (SP)";"6394"
"3534203";"Orindiúva (SP)";"6370"
"3534302";"Orlândia (SP)";"42354"
"3534401";"Osasco (SP)";"693271"
"3534500";"Oscar Bressane (SP)";"2614"
"3534609";"Osvaldo Cruz (SP)";"32353"
"3534708";"Ourinhos (SP)";"109489"
"3534757";"Ouroeste (SP)";"9392"
"3534807";"Ouro Verde (SP)";"8274"
"3534906";"Pacaembu (SP)";"13896"
"3535002";"Palestina (SP)";"12070"
"3535101";"Palmares Paulista (SP)";"12132"
"3535200";"Palmeira d'Oeste (SP)";"9647"
"3535309";"Palmital (SP)";"22041"
"3535408";"Panorama (SP)";"15374"
"3535507";"Paraguaçu Paulista (SP)";"44555"
"3535606";"Paraibuna (SP)";"18083"
"3535705";"Paraíso (SP)";"6249"
"3535804";"Paranapanema (SP)";"19164"
"3535903";"Paranapuã (SP)";"4001"
"3536000";"Parapuã (SP)";"11110"
"3536109";"Pardinho (SP)";"6051"
"3536208";"Pariquera-Açu (SP)";"19316"
"3536257";"Parisi (SP)";"2126"
"3536307";"Patrocínio Paulista (SP)";"13959"
"3536406";"Paulicéia (SP)";"6895"
"3536505";"Paulínia (SP)";"95221"
"3536570";"Paulistânia (SP)";"1837"
"3536604";"Paulo de Faria (SP)";"8909"
"3536703";"Pederneiras (SP)";"44498"
"3536802";"Pedra Bela (SP)";"6027"
"3536901";"Pedranópolis (SP)";"2582"
"3537008";"Pedregulho (SP)";"16450"
"3537107";"Pedreira (SP)";"45052"
"3537156";"Pedrinhas Paulista (SP)";"3062"
"3537206";"Pedro de Toledo (SP)";"10880"
"3537305";"Penápolis (SP)";"61726"
"3537404";"Pereira Barreto (SP)";"25755"
"3537503";"Pereiras (SP)";"8111"
"3537602";"Peruíbe (SP)";"64531"
"3537701";"Piacatu (SP)";"5683"
"3537800";"Piedade (SP)";"54523"
"3537909";"Pilar do Sul (SP)";"28097"
"3538006";"Pindamonhangaba (SP)";"158864"
"3538105";"Pindorama (SP)";"16180"
"3538204";"Pinhalzinho (SP)";"14247"
"3538303";"Piquerobi (SP)";"3672"
"3538501";"Piquete (SP)";"14199"
"3538600";"Piracaia (SP)";"26532"
"3538709";"Piracicaba (SP)";"388412"
"3538808";"Piraju (SP)";"29599"
"3538907";"Pirajuí (SP)";"24325"
"3539004";"Pirangi (SP)";"11167"
"3539103";"Pirapora do Bom Jesus (SP)";"17372"
"3539202";"Pirapozinho (SP)";"26374"
"3539301";"Pirassununga (SP)";"74128"
"3539400";"Piratininga (SP)";"12968"
"3539509";"Pitangueiras (SP)";"37860"
"3539608";"Planalto (SP)";"4876"
"3539707";"Platina (SP)";"3406"
"3539806";"Poá (SP)";"112917"
"3539905";"Poloni (SP)";"5780"
"3540002";"Pompéia (SP)";"21220"
"3540101";"Pongaí (SP)";"3523"
"3540200";"Pontal (SP)";"45119"
"3540259";"Pontalinda (SP)";"4388"
"3540309";"Pontes Gestal (SP)";"2593"
"3540408";"Populina (SP)";"4284"
"3540507";"Porangaba (SP)";"9162"
"3540606";"Porto Feliz (SP)";"51628"
"3540705";"Porto Ferreira (SP)";"54413"
"3540754";"Potim (SP)";"21984"
"3540804";"Potirendaba (SP)";"16557"
"3540853";"Pracinha (SP)";"3433"
"3540903";"Pradópolis (SP)";"19450"
"3541000";"Praia Grande (SP)";"293695"
"3541059";"Pratânia (SP)";"4967"
"3541109";"Presidente Alves (SP)";"4192"
"3541208";"Presidente Bernardes (SP)";"13645"
"3541307";"Presidente Epitácio (SP)";"43348"
"3541406";"Presidente Prudente (SP)";"220599"
"3541505";"Presidente Venceslau (SP)";"39337"
"3541604";"Promissão (SP)";"38380"
"3541653";"Quadra (SP)";"3539"
"3541703";"Quatá (SP)";"13603"
"3541802";"Queiroz (SP)";"3114"
"3541901";"Queluz (SP)";"12419"
"3542008";"Quintana (SP)";"6389"
"3542107";"Rafard (SP)";"8979"
"3542206";"Rancharia (SP)";"29755"
"3542305";"Redenção da Serra (SP)";"3941"
"3542404";"Regente Feijó (SP)";"19602"
"3542503";"Reginópolis (SP)";"8432"
"3542602";"Registro (SP)";"56203"
"3542701";"Restinga (SP)";"7139"
"3542800";"Ribeira (SP)";"3418"
"3542909";"Ribeirão Bonito (SP)";"12831"
"3543006";"Ribeirão Branco (SP)";"17866"
"3543105";"Ribeirão Corrente (SP)";"4545"
"3543204";"Ribeirão do Sul (SP)";"4574"
"3543238";"Ribeirão dos Índios (SP)";"2247"
"3543253";"Ribeirão Grande (SP)";"7675"
"3543303";"Ribeirão Pires (SP)";"119644"
"3543402";"Ribeirão Preto (SP)";"658059"
"3543501";"Riversul (SP)";"6017"
"3543600";"Rifaina (SP)";"3586"
"3543709";"Rincão (SP)";"10782"
"3543808";"Rinópolis (SP)";"10152"
"3543907";"Rio Claro (SP)";"198413"
"3544004";"Rio das Pedras (SP)";"32489"
"3544103";"Rio Grande da Serra (SP)";"47731"
"3544202";"Riolândia (SP)";"11600"
"3544251";"Rosana (SP)";"18803"
"3544301";"Roseira (SP)";"10257"
"3544400";"Rubiácea (SP)";"2950"
"3544509";"Rubinéia (SP)";"3039"
"3544608";"Sabino (SP)";"5477"
"3544707";"Sagres (SP)";"2458"
"3544806";"Sales (SP)";"5929"
"3544905";"Sales Oliveira (SP)";"11333"
"3545001";"Salesópolis (SP)";"16576"
"3545100";"Salmourão (SP)";"5116"
"3545159";"Saltinho (SP)";"7714"
"3545209";"Salto (SP)";"113127"
"3545308";"Salto de Pirapora (SP)";"43148"
"3545407";"Salto Grande (SP)";"9190"
"3545506";"Sandovalina (SP)";"4026"
"3545605";"Santa Adélia (SP)";"15098"
"3545704";"Santa Albertina (SP)";"5956"
"3545803";"Santa Bárbara d'Oeste (SP)";"189233"
"3546009";"Santa Branca (SP)";"14465"
"3546108";"Santa Clara d'Oeste (SP)";"2139"
"3546207";"Santa Cruz da Conceição (SP)";"4292"
"3546256";"Santa Cruz da Esperança (SP)";"2070"
"3546306";"Santa Cruz das Palmeiras (SP)";"32384"
"3546405";"Santa Cruz do Rio Pardo (SP)";"46366"
"3546504";"Santa Ernestina (SP)";"5691"
"3546603";"Santa Fé do Sul (SP)";"31113"
"3546702";"Santa Gertrudes (SP)";"24272"
"3546801";"Santa Isabel (SP)";"54363"
"3546900";"Santa Lúcia (SP)";"8651"
"3547007";"Santa Maria da Serra (SP)";"5840"
"3547106";"Santa Mercedes (SP)";"2933"
"3547205";"Santana da Ponte Pensa (SP)";"1610"
"3547304";"Santana de Parnaíba (SP)";"123825"
"3547403";"Santa Rita d'Oeste (SP)";"2574"
"3547502";"Santa Rita do Passa Quatro (SP)";"27457"
"3547601";"Santa Rosa de Viterbo (SP)";"25459"
"3547650";"Santa Salete (SP)";"1517"
"3547700";"Santo Anastácio (SP)";"21051"
"3547809";"Santo André (SP)";"707613"
"3547908";"Santo Antônio da Alegria (SP)";"6692"
"3548005";"Santo Antônio de Posse (SP)";"22176"
"3548054";"Santo Antônio do Aracanguá (SP)";"8109"
"3548104";"Santo Antônio do Jardim (SP)";"6065"
"3548203";"Santo Antônio do Pinhal (SP)";"6750"
"3548302";"Santo Expedito (SP)";"2988"
"3548401";"Santópolis do Aguapeí (SP)";"4572"
"3548500";"Santos (SP)";"433565"
"3548609";"São Bento do Sapucaí (SP)";"10848"
"3548708";"São Bernardo do Campo (SP)";"811489"
"3548807";"São Caetano do Sul (SP)";"157205"
"3548906";"São Carlos (SP)";"238958"
"3549003";"São Francisco (SP)";"2861"
"3549102";"São João da Boa Vista (SP)";"88477"
"3549201";"São João das Duas Pontes (SP)";"2618"
"3549250";"São João de Iracema (SP)";"1875"
"3549300";"São João do Pau d'Alho (SP)";"2145"
"3549409";"São Joaquim da Barra (SP)";"49690"
"3549508";"São José da Bela Vista (SP)";"8791"
"3549607";"São José do Barreiro (SP)";"4188"
"3549706";"São José do Rio Pardo (SP)";"54209"
"3549805";"São José do Rio Preto (SP)";"438354"
"3549904";"São José dos Campos (SP)";"681036"
"3549953";"São Lourenço da Serra (SP)";"15028"
"3550001";"São Luiz do Paraitinga (SP)";"10726"
"3550100";"São Manuel (SP)";"40200"
"3550209";"São Miguel Arcanjo (SP)";"32696"
"3550308";"São Paulo (SP)";"11895893"
"3550407";"São Pedro (SP)";"33966"
"3550506";"São Pedro do Turvo (SP)";"7538"
"3550605";"São Roque (SP)";"85502"
"3550704";"São Sebastião (SP)";"81718"
"3550803";"São Sebastião da Grama (SP)";"12374"
"3550902";"São Simão (SP)";"15041"
"3551009";"São Vicente (SP)";"353040"
"3551108";"Sarapuí (SP)";"9734"
"3551207";"Sarutaiá (SP)";"3700"
"3551306";"Sebastianópolis do Sul (SP)";"3293"
"3551405";"Serra Azul (SP)";"12908"
"3551504";"Serrana (SP)";"42264"
"3551603";"Serra Negra (SP)";"28103"
"3551702";"Sertãozinho (SP)";"118864"
"3551801";"Sete Barras (SP)";"13190"
"3551900";"Severínia (SP)";"16646"
"3552007";"Silveiras (SP)";"6121"
"3552106";"Socorro (SP)";"39227"
"3552205";"Sorocaba (SP)";"637187"
"3552304";"Sud Mennucci (SP)";"7702"
"3552403";"Sumaré (SP)";"262308"
"3552502";"Suzano (SP)";"282441"
"3552551";"Suzanápolis (SP)";"3693"
"3552601";"Tabapuã (SP)";"12027"
"3552700";"Tabatinga (SP)";"15738"
"3552809";"Taboão da Serra (SP)";"268321"
"3552908";"Taciba (SP)";"6067"
"3553005";"Taguaí (SP)";"12314"
"3553104";"Taiaçu (SP)";"6179"
"3553203";"Taiúva (SP)";"5605"
"3553302";"Tambaú (SP)";"23187"
"3553401";"Tanabi (SP)";"25335"
"3553500";"Tapiraí (SP)";"8085"
"3553609";"Tapiratiba (SP)";"13084"
"3553658";"Taquaral (SP)";"2817"
"3553708";"Taquaritinga (SP)";"56398"
"3553807";"Taquarituba (SP)";"23123"
"3553856";"Taquarivaí (SP)";"5548"
"3553906";"Tarabai (SP)";"7099"
"3553955";"Tarumã (SP)";"14027"
"3554003";"Tatuí (SP)";"115515"
"3554102";"Taubaté (SP)";"299423"
"3554201";"Tejupá (SP)";"4788"
"3554300";"Teodoro Sampaio (SP)";"22551"
"3554409";"Terra Roxa (SP)";"9036"
"3554508";"Tietê (SP)";"39765"
"3554607";"Timburi (SP)";"2704"
"3554656";"Torre de Pedra (SP)";"2365"
"3554706";"Torrinha (SP)";"9801"
"3554755";"Trabiju (SP)";"1650"
