MS/SAPS/Departamento de Saúde da Família ­ DESF 
Dados sujeitos à alteração 
---Descrição dos Filtros Utilizados---
Competência: JAN/2023.
Tipo de Produção: Atendimento Individual.
"Probl/ Condição Avaliada: Asma, Desnutrição, Diabetes, DPOC, Hipertensão arterial, Obesidade, Pré-natal, Puericultura, Puerpério (até 42 dias), Saúde sexual e reprodutiva, Tabagismo, Usuário de álcool, Usuário de outras drogas, Saúde mental, Reabilitação, D.Transmissíveis - Dengue, Doenças transmissíveis - DST, D.Transmissíveis - Hanseníase, D.Transmissíveis - Tuberculose, Rast. câncer de mama, Rast. câncer do colo do útero, Rast. risco cardiovascular."


Uf;Ibge;Municipio;Asma;Desnutrição;Diabetes;DPOC;Hipertensão arterial;Obesidade;Pré-natal;Puericultura;Puerpério (até 42 dias);Saúde sexual e reprodutiva;Tabagismo;Usuário de álcool;Usuário de outras drogas;Saúde mental;Reabilitação;D.Transmissíveis - Dengue;Doenças transmissíveis - DST;D.Transmissíveis - Hanseníase;D.Transmissíveis - Tuberculose;Rast. câncer de mama;Rast. câncer do colo do útero;Rast. risco cardiovascular;
AL;270920;TRAIPU;2;12;312;1;974;9;302;454;1;172;1;0;0;77;254;0;2;2;4;0;0;9;
SP;353540;PANORAMA;8;7;386;9;708;50;235;1.467;0;17;1;0;1;306;0;33;11;1;12;2;40;0;
MG;315820;SANTA MARIA DO SUAÇUÍ;12;5;146;0;511;3;134;205;1;17;3;7;2;101;0;0;5;0;0;0;0;0;
PE;260670;IBIRAJUBA;3;6;96;1;196;11;75;209;3;23;5;1;0;57;0;0;0;0;0;3;0;0;
PB;250415;CASSERENGUE;3;13;204;1;508;23;63;227;1;56;2;4;0;103;0;1;0;0;0;0;0;0;
MG;311660;CLÁUDIO;24;53;543;24;1.333;275;354;1.175;2;43;26;18;7;559;0;3;15;0;0;11;24;0;
RN;241390;TAIPU;4;2;155;3;484;15;75;255;0;27;5;0;0;11;122;0;6;0;0;0;0;0;
MG;311350;CARBONITA;4;11;90;6;242;17;92;377;0;4;2;18;0;198;151;0;1;1;0;2;1;9;
PE;260040;ÁGUA PRETA;6;15;151;2;321;9;222;394;12;111;4;6;3;256;113;0;5;0;4;29;14;6;
PB;251392;SÃO BENTINHO;0;0;136;0;351;1;30;51;0;3;0;0;0;107;7;0;0;0;0;0;0;0;
MG;312440;ESPÍRITO SANTO DO DOURADO;3;10;109;1;147;12;146;1.222;1;26;4;1;0;104;0;0;3;0;0;0;0;0;
PA;150795;TAILÂNDIA;13;34;329;2;796;8;702;752;4;182;2;1;1;544;758;9;12;30;110;7;4;6;
SP;355645;VARGEM GRANDE PAULISTA;24;22;375;7;568;55;495;1.768;1;101;3;10;5;184;0;0;11;0;0;0;66;1;
SP;352265;ITAPIRAPUÃ PAULISTA;4;0;57;4;125;25;80;224;0;14;7;6;0;128;0;0;0;0;0;0;0;0;
SP;351410;DOIS CÓRREGOS;11;27;162;3;307;47;24;248;24;18;8;3;1;185;2;0;5;2;0;13;83;23;
TO;171245;LUZINÓPOLIS;0;24;18;0;54;4;23;41;1;5;3;0;0;6;4;0;0;0;0;0;27;0;
PB;251420;SÃO JOSÉ DA LAGOA TAPADA;0;9;76;1;118;3;56;63;0;7;6;1;0;35;12;0;1;0;1;0;0;0;
AM;130110;CAREIRO;13;20;507;3;1.336;61;354;1.894;13;441;0;4;4;290;538;0;26;2;1;10;36;4;
MG;315890;SANTANA DO MANHUAÇU;0;1;19;0;34;6;30;123;0;6;1;3;2;21;13;0;0;0;9;0;0;0;
PI;220177;BOA HORA;1;2;50;0;134;2;69;84;0;0;0;0;0;79;89;0;2;0;0;0;0;0;
SP;352180;ITAÍ;14;50;181;14;320;44;172;483;2;19;24;12;5;362;0;0;13;0;2;1;11;0;
BA;290150;ANGUERA;5;13;189;2;361;22;54;299;2;51;5;7;0;37;305;0;2;0;4;7;11;3;
BA;290740;CATOLÂNDIA;3;1;23;0;62;11;22;305;3;18;1;0;0;44;0;0;0;0;2;0;0;0;
SP;354325;RIBEIRÃO GRANDE;1;6;88;10;223;13;90;98;7;40;15;12;5;130;7;0;1;0;0;23;34;38;
PA;150175;BREJO GRANDE DO ARAGUAIA;1;3;8;0;19;2;71;63;0;3;0;0;0;1;0;0;0;1;0;0;0;0;
SP;353850;PIQUETE;1;0;144;3;262;8;39;65;5;188;2;1;5;141;42;0;5;0;0;9;20;0;
PB;251396;SÃO DOMINGOS;0;4;36;0;101;8;42;88;1;2;0;1;0;13;0;0;1;0;0;1;0;0;
GO;520470;CAMPINORTE;0;11;176;2;348;12;157;148;1;37;0;0;3;235;23;1;1;4;0;0;2;0;
GO;520010;ABADIÂNIA;2;5;122;3;237;39;128;114;1;18;1;1;1;197;0;5;4;0;0;3;2;0;
SC;420555;FREI ROGÉRIO;0;24;21;1;23;1;6;29;1;0;0;0;0;20;1;0;0;0;0;0;2;0;
PB;251740;ZABELÊ;2;0;7;0;8;0;8;0;0;0;0;0;0;3;0;0;1;0;0;3;2;0;
GO;522150;TURVÂNIA;3;7;141;1;531;29;40;476;0;10;2;6;0;85;0;15;0;1;0;0;0;0;
PB;250950;MONTADAS;3;12;110;2;207;8;55;235;2;6;1;0;0;81;53;1;2;0;0;4;1;18;
PB;251065;PARARI;0;1;28;0;73;0;16;27;0;23;1;0;0;25;0;0;0;0;0;0;0;0;
SP;354650;SANTA ERNESTINA;0;3;63;0;103;1;48;159;0;3;0;1;2;19;0;29;2;0;0;0;0;0;
MA;210637;MARANHÃOZINHO;1;8;161;1;380;3;125;131;10;94;1;0;0;14;20;0;1;2;0;1;26;0;
PR;410270;BARRA DO JACARÉ;0;1;23;0;15;0;6;46;0;0;1;0;0;5;0;0;0;0;0;2;1;0;
RS;431308;NOVA PÁDUA;2;5;50;1;155;11;31;135;0;3;1;0;0;30;0;0;3;0;0;0;15;0;
SE;280700;SÃO MIGUEL DO ALEIXO;0;4;12;3;18;4;19;29;1;65;1;2;0;261;50;0;0;0;0;8;17;5;
PE;260392;CARNAUBEIRA DA PENHA;2;10;21;0;59;3;53;127;0;3;0;2;0;12;0;0;3;0;0;0;0;0;
SC;420915;JOSÉ BOITEUX;2;2;5;2;40;2;48;90;0;4;2;0;0;24;1;0;1;0;0;0;0;0;
GO;520500;CARMO DO RIO VERDE;1;5;58;6;125;60;57;80;0;27;5;2;27;229;152;1;2;0;2;0;0;11;
PR;411900;PÉROLA D'OESTE;1;9;121;3;606;6;77;60;8;5;64;12;1;165;3;0;1;5;0;2;20;39;
SC;421125;MORRO GRANDE;2;3;40;1;132;1;64;561;0;16;1;1;0;66;124;0;1;0;0;0;9;0;
MG;314490;NOVA MÓDICA;1;5;17;0;52;10;21;132;1;11;0;3;0;32;0;0;0;1;0;0;0;0;
PI;220887;RIBEIRA DO PIAUÍ;1;2;41;0;139;1;25;139;1;3;0;0;0;11;0;0;2;0;0;0;0;0;
PB;251480;SÃO JOSÉ DOS CORDEIROS;0;2;19;0;43;2;30;105;0;7;0;0;0;17;0;0;0;0;0;0;0;0;
BA;293200;UAUÁ;8;14;214;0;473;43;185;252;9;46;5;0;0;182;130;0;1;3;3;0;0;0;
PR;410337;BRASILÂNDIA DO SUL;4;1;121;4;178;1;53;48;7;8;28;4;1;128;0;0;0;1;0;1;48;19;
RO;110090;CASTANHEIRAS;0;1;13;0;61;0;41;10;6;45;0;0;0;68;11;1;0;2;0;17;40;0;
ES;320450;SANTA LEOPOLDINA;14;18;176;0;449;10;105;85;2;18;7;4;1;141;0;1;1;0;0;65;163;16;
ES;320506;VENDA NOVA DO IMIGRANTE;17;37;429;4;1.506;47;330;293;23;567;14;12;2;542;214;20;22;2;9;266;404;28;
PR;411220;JANIÓPOLIS;12;1;108;3;281;1;170;20;8;10;66;23;5;79;3;9;7;1;0;4;116;35;
PR;411770;PALMEIRA;13;53;258;17;808;36;257;569;1;116;12;6;1;419;0;1;3;1;1;80;251;1;
GO;522045;SENADOR CANEDO;35;18;456;190;990;115;870;425;42;561;16;6;3;837;1.212;9;24;20;6;51;92;18;
RR;140047;RORAINÓPOLIS;4;6;128;21;197;20;369;181;4;78;2;0;0;91;21;1;24;2;1;0;3;0;
PE;260620;GOIANA;50;91;1.211;11;2.630;114;737;2.468;3;228;12;13;1;743;274;1;33;6;49;17;1;1;
PB;250110;AREIA;13;29;517;1;957;45;273;1.028;3;141;11;3;2;170;0;4;10;0;4;0;1;0;
MG;313440;ITURAMA;1;22;231;14;735;77;323;394;15;226;24;11;0;594;303;1;8;0;0;1;25;3;
PB;251500;SÃO MIGUEL DE TAIPU;6;11;125;0;347;23;107;276;2;27;0;0;1;123;66;0;0;0;0;7;2;0;
RS;430290;CACEQUI;5;7;271;3;861;9;77;33;0;10;1;1;0;67;0;0;0;0;6;0;0;0;
SP;355190;SEVERÍNIA;2;0;120;0;218;2;112;287;0;0;1;3;1;120;0;1;1;1;0;0;58;0;
ES;320332;MARATAÍZES;19;7;522;7;1.419;30;238;384;6;430;17;8;6;901;527;5;11;0;0;75;78;1;
AL;270520;MESSIAS;4;6;417;0;709;1;180;636;10;225;0;0;1;96;30;0;2;0;0;6;6;0;
SC;421050;MARAVILHA;7;5;297;12;866;56;379;593;3;72;10;1;2;214;3;0;16;4;1;1;2;0;
MT;510250;CÁCERES;12;27;278;5;598;70;668;860;3;26;6;2;0;311;20;3;23;8;21;52;138;6;
PB;250350;CACIMBA DE DENTRO;4;4;251;3;591;16;171;133;8;88;5;8;28;493;405;0;0;0;0;2;23;0;
BA;293330;VITÓRIA DA CONQUISTA;79;67;1.788;19;4.158;187;2.153;3.456;25;1.026;72;54;24;976;140;18;45;1;18;74;110;20;
BA;292940;SÃO MIGUEL DAS MATAS;2;8;128;2;306;12;65;343;5;139;3;1;0;46;0;0;0;0;0;0;1;0;
AL;270250;DOIS RIACHOS;1;4;138;5;352;2;118;122;2;146;1;0;2;236;55;1;2;1;0;0;2;0;
SP;355270;TABATINGA;3;6;108;1;228;6;63;385;0;19;1;5;16;235;0;17;1;0;0;0;42;0;
PR;411230;JAPIRA;10;42;64;3;162;44;85;193;3;12;1;5;1;72;0;0;4;0;0;0;0;8;
RR;140070;UIRAMUTÃ;1;4;5;0;11;0;71;36;0;73;0;0;0;7;0;0;2;0;1;0;1;0;
ES;320410;PINHEIROS;7;11;84;4;265;20;183;540;1;26;1;2;3;193;0;1;9;0;0;0;56;0;
PE;260730;IPUBI;4;13;355;1;961;8;455;592;3;101;9;4;0;102;42;7;3;0;0;1;3;0;
CE;231390;URUOCA;9;13;421;0;595;10;178;443;2;91;5;2;0;144;0;0;13;0;0;5;0;0;
PB;250140;BAÍA DA TRAIÇÃO;7;1;74;0;132;10;71;120;2;75;3;1;0;41;0;0;2;0;1;0;0;0;
MG;316570;SENADOR FIRMINO;11;33;267;13;621;55;46;259;2;10;19;17;2;130;0;0;6;0;0;0;0;34;
SP;350890;CAIABU;6;1;47;5;154;9;34;231;0;1;1;4;1;107;0;86;1;0;0;0;111;1;
MS;500325;COSTA RICA;3;8;85;4;252;27;266;637;0;3;23;0;0;77;16;3;4;0;2;7;11;0;
RS;432252;VALE VERDE;0;7;11;3;20;6;27;212;0;0;4;2;0;32;0;0;1;0;0;0;0;0;
MG;313670;JUIZ DE FORA;170;117;2.437;98;5.773;440;966;3.811;13;498;99;208;253;3.057;241;19;88;2;78;111;201;30;
SP;351240;CORDEIRÓPOLIS;25;29;227;4;348;125;230;554;12;24;2;3;3;126;0;0;4;0;24;0;480;0;
MA;210409;FORMOSA DA SERRA NEGRA;0;4;410;0;723;5;210;192;16;359;0;6;0;14;32;0;0;1;0;0;1;0;
MA;210110;AXIXÁ;3;13;163;0;362;4;90;392;16;65;3;0;0;105;135;0;2;0;0;0;0;5;
PI;220208;CAJUEIRO DA PRAIA;0;10;108;0;137;12;109;270;3;42;3;10;4;91;0;0;15;0;0;0;0;0;
MG;313800;LARANJAL;2;11;109;6;210;8;14;176;0;1;1;3;0;207;82;0;5;0;5;0;10;0;
SP;354240;REGENTE FEIJÓ;10;22;626;12;1.237;151;219;610;0;34;16;10;6;330;14;126;5;1;0;108;98;0;
SE;280060;BARRA DOS COQUEIROS;11;13;392;7;722;50;292;414;37;350;11;4;5;383;155;0;13;9;8;28;12;161;
TO;170710;DIVINÓPOLIS DO TOCANTINS;1;23;142;0;409;23;115;136;0;27;5;2;0;54;74;0;3;4;0;3;0;0;
PI;220115;BAIXA GRANDE DO RIBEIRO;6;9;152;0;320;13;176;311;0;75;2;6;0;79;3;0;0;0;0;0;0;0;
RJ;330300;MIRACEMA;3;22;145;0;319;15;157;661;1;98;3;3;0;70;0;1;0;0;0;4;0;0;
MG;312190;DIVINÉSIA;10;15;261;15;575;51;73;625;8;51;28;11;4;328;1;0;4;0;0;1;1;2;
SP;351210;COLÔMBIA;2;1;103;0;227;20;61;199;0;1;0;2;1;70;0;0;0;1;0;0;0;0;
BA;291620;ITAPÉ;3;10;133;0;268;19;123;303;2;72;1;1;0;131;106;40;1;0;2;0;0;0;
SC;421635;SÃO JOÃO DO ITAPERIÚ;2;3;48;1;133;1;71;155;0;1;0;1;2;120;0;0;0;0;0;2;22;0;
SC;420150;ARMAZÉM;5;5;35;3;57;2;133;172;0;29;2;1;1;52;0;0;1;0;0;0;7;0;
MG;316540;SAPUCAÍ-MIRIM;8;7;77;4;171;14;112;462;3;1;4;7;0;73;0;0;5;0;0;3;21;0;
PB;250153;BARAÚNA;2;1;27;4;92;8;42;111;1;10;5;2;0;26;0;0;1;0;0;0;0;0;
BA;291240;IBIPEBA;10;2;183;1;497;39;130;397;2;72;6;3;0;85;0;1;1;2;0;1;1;0;
RS;431290;NOVA BASSANO;13;15;100;2;136;18;25;177;0;1;7;4;2;146;0;2;9;0;0;8;37;0;
BA;292305;NOVO TRIUNFO;8;5;86;1;198;4;86;266;0;43;2;5;0;47;1;1;1;0;2;2;0;0;
GO;521385;MORRO AGUDO DE GOIÁS;0;0;48;0;186;2;79;109;0;0;1;0;0;82;0;0;1;1;0;4;1;1;
TO;171800;PORTO ALEGRE DO TOCANTINS;0;2;15;0;130;0;29;51;1;7;0;2;3;35;31;0;4;0;0;0;0;0;
PB;251450;SÃO JOSÉ DE PIRANHAS;3;17;123;2;211;15;182;342;0;35;2;4;0;191;164;0;2;0;2;4;3;0;
PE;261600;VENTUROSA;7;29;172;1;348;37;189;544;3;60;5;5;1;268;4;0;2;0;0;0;2;1;
MG;316690;SERRANIA;22;18;220;30;405;46;102;180;2;172;40;4;0;371;3;0;1;0;0;47;75;0;
MG;315510;RIO DO PRADO;1;0;27;1;104;3;34;101;0;5;3;6;0;45;64;13;0;0;0;6;5;0;
PR;412125;RAMILÂNDIA;9;4;91;4;171;2;36;74;0;5;0;1;4;139;0;0;1;0;0;0;15;0;
AC;120040;RIO BRANCO;125;170;1.299;64;3.751;411;2.464;1.331;96;7.009;70;41;77;1.855;3.787;23;351;5;38;140;1.444;117;
PI;220775;PASSAGEM FRANCA DO PIAUÍ;0;0;14;0;16;2;4;5;0;2;1;0;0;20;157;0;0;0;0;0;0;0;
SC;420940;LAGUNA;30;43;624;20;1.094;124;272;898;1;22;22;8;11;251;172;0;16;0;1;6;2;0;
ES;320120;CACHOEIRO DE ITAPEMIRIM;85;134;3.509;38;6.550;209;1.064;5.338;11;288;59;22;13;1.359;104;12;35;1;3;69;63;6;
PA;150470;MOJU;4;6;154;2;243;9;300;485;39;578;6;1;3;273;287;1;14;13;8;4;80;2;
MA;210945;RAPOSA;5;11;470;3;755;142;283;441;17;380;1;2;1;119;98;0;21;6;12;15;30;2;
MA;211120;SÃO JOSÉ DE RIBAMAR;18;70;1.403;8;2.619;108;1.322;3.774;23;813;11;1;10;334;96;2;50;28;78;30;76;47;
TO;170307;BARRA DO OURO;0;2;33;1;67;3;85;122;1;13;0;3;0;25;8;0;2;4;0;0;0;0;
RJ;330410;PORCIÚNCULA;7;20;340;1;858;17;142;1.134;1;14;7;3;3;249;0;3;2;0;1;0;0;0;
RS;430583;COQUEIRO BAIXO;0;2;77;2;217;4;16;398;0;4;0;1;0;24;232;0;0;0;1;0;39;0;
SP;350920;CAJAMAR;84;63;863;50;1.239;255;685;2.705;0;233;21;7;15;710;52;0;12;3;14;17;165;3;
MT;510704;PRIMAVERA DO LESTE;21;58;471;22;1.240;158;875;2.718;3;168;57;8;4;641;2;125;55;10;4;1;9;5;
RS;431570;RIO PARDO;13;20;144;8;268;88;225;1.008;2;61;8;1;0;121;3;0;13;0;0;0;306;0;
PE;261380;SÃO VICENTE FERRER;13;51;383;2;690;36;224;894;3;65;0;3;0;87;12;1;5;1;1;0;1;0;
SP;350720;BORÁ;0;7;13;0;18;4;7;116;1;4;0;0;6;27;0;0;0;0;0;8;9;0;
SP;354700;SANTA MARIA DA SERRA;0;1;51;3;60;28;79;190;3;22;0;3;4;104;0;0;1;0;7;0;13;1;
RN;241440;TOUROS;10;35;471;2;905;27;341;2.490;8;312;7;7;0;207;0;0;8;0;6;5;0;0;
MG;311930;COROMANDEL;6;20;252;24;521;31;243;493;4;36;42;15;4;398;11;24;14;1;0;18;14;20;
MG;310990;CAETANÓPOLIS;7;10;151;5;327;28;49;155;0;13;0;0;0;165;1;7;3;0;0;0;0;0;
SP;353400;ONDA VERDE;11;15;176;6;230;34;34;147;0;9;0;2;4;186;66;0;0;1;0;0;25;0;
BA;292460;PINDOBAÇU;8;3;178;0;449;29;196;298;1;46;5;3;0;83;5;0;0;0;5;1;0;0;
MG;314580;ONÇA DE PITANGUI;3;7;49;3;92;19;22;138;0;6;1;4;0;73;7;0;1;0;2;0;0;0;
SC;421568;SANTA TEREZINHA DO PROGRESSO;7;0;34;9;84;9;41;259;0;14;9;5;0;118;0;0;2;0;0;0;13;0;
MG;313790;LAMIM;1;0;99;4;130;16;22;145;0;1;1;2;0;23;0;0;0;0;0;0;44;0;
SP;354300;RIBEIRÃO BRANCO;3;33;241;6;502;66;509;1.013;3;51;18;8;4;223;143;1;3;0;5;1;7;0;
PI;220557;LAGOA DE SÃO FRANCISCO;3;7;87;0;193;3;48;93;0;4;1;2;0;29;158;1;1;0;1;1;0;0;
RS;432285;VESPASIANO CORREA;1;0;65;2;150;1;27;101;0;0;1;1;0;39;0;0;1;0;0;0;10;0;
RN;240390;FRANCISCO DANTAS;5;10;96;2;165;8;24;167;2;35;0;0;0;66;0;0;0;0;1;11;0;0;
GO;522028;SÃO PATRÍCIO;0;2;34;0;73;3;19;12;0;2;1;1;0;16;0;11;0;0;0;0;15;0;
MG;312825;GUARACIAMA;0;3;35;2;79;13;46;167;0;3;4;0;0;2;202;0;0;0;0;0;0;0;
MG;316150;SÃO GERALDO;2;11;71;6;159;18;11;77;0;7;2;1;0;79;22;1;1;0;0;0;6;0;
PR;411920;PINHALÃO;1;1;38;1;82;7;84;43;0;15;0;6;1;56;0;0;0;0;0;0;0;0;
RS;430545;CIDREIRA;2;23;79;4;126;21;92;95;1;9;0;0;1;60;0;0;1;0;11;0;0;0;
RS;432132;TAQUARUÇU DO SUL;1;2;13;5;9;1;37;69;2;2;0;5;1;40;0;1;1;0;0;0;0;0;
AM;130440;URUCURITUBA;4;26;293;1;513;70;299;966;10;110;1;5;7;484;381;0;13;0;15;1;7;6;
RS;430187;BARRA DO QUARAÍ;7;3;27;4;30;1;48;142;4;33;0;3;2;65;0;0;0;0;4;0;0;0;
RN;240960;PEDRA PRETA;2;2;35;0;95;11;17;106;0;8;0;0;2;17;0;0;0;0;1;0;0;0;
SP;353040;MIRASSOLÂNDIA;8;3;118;3;256;43;67;170;1;6;2;6;1;142;0;8;4;0;12;0;33;0;
SP;352430;JABOTICABAL;39;61;839;6;1.187;109;311;691;19;85;15;11;3;264;30;19;14;0;1;30;619;0;
BA;293340;WAGNER;15;11;67;4;137;35;53;90;3;63;19;3;0;104;4;0;4;0;1;17;10;2;
MG;315670;SABARÁ;95;107;741;19;1.812;101;612;5.284;3;187;42;21;4;626;0;46;47;4;37;1;421;8;
MT;510268;CAMPOS DE JÚLIO;5;6;75;6;245;42;137;82;22;201;4;1;0;209;169;0;57;4;8;24;58;2;
SC;420020;AGROLÂNDIA;4;0;108;2;294;94;133;107;16;15;14;1;1;205;97;0;10;0;0;9;16;11;
PA;150090;AUGUSTO CORRÊA;16;66;431;2;704;37;686;1.151;3;268;6;1;2;98;0;1;18;3;14;0;1;0;
PI;220777;PATOS DO PIAUÍ;1;22;125;0;297;10;39;91;6;19;0;2;0;60;131;0;21;7;0;4;4;0;
AP;160010;AMAPÁ;17;0;57;3;273;9;87;92;18;119;19;24;0;116;254;0;0;0;0;2;7;2;
BA;291470;ITABERABA;20;56;297;2;783;69;469;1.193;7;253;8;9;0;189;3;6;15;2;14;14;38;2;
MG;316500;SÃO TIAGO;1;19;64;3;94;3;188;286;2;3;2;3;1;123;2;0;0;0;0;7;4;0;
PB;250580;DUAS ESTRADAS;0;1;72;0;113;11;30;147;2;62;0;2;0;177;1;0;0;0;1;0;0;0;
RJ;330490;SÃO GONÇALO;220;101;3.533;131;11.532;1.619;1.825;20.153;89;3.282;491;497;245;4.732;8.951;5;122;6;123;126;257;385;
CE;230450;FRECHEIRINHA;1;10;337;5;650;21;345;408;2;85;1;0;0;318;23;0;3;1;4;2;4;2;
RS;430595;COTIPORÃ;2;0;10;0;70;7;11;444;0;2;0;1;0;16;0;0;0;0;0;0;0;0;
TO;171790;PONTE ALTA DO TOCANTINS;0;15;34;0;102;2;98;131;1;8;1;0;0;41;163;0;0;2;0;0;0;1;
BA;293130;TAPIRAMUTÁ;2;5;63;2;234;4;75;297;0;55;2;2;0;38;0;0;5;0;1;0;0;0;
MG;311360;CAREAÇU;1;10;72;6;214;11;49;118;0;0;0;6;5;125;9;0;1;0;0;2;0;1;
GO;522157;UIRAPURU;0;4;13;0;82;3;25;62;0;58;1;1;0;13;131;1;0;0;0;30;30;0;
MT;510335;CONFRESA;7;12;320;20;928;59;687;779;50;388;5;3;1;277;11;43;14;203;4;21;113;11;
PR;411470;MARIA HELENA;0;3;17;1;17;6;68;137;4;2;0;6;0;33;0;12;0;0;0;5;16;0;
