MS/SAPS/Departamento de Saúde da Família ­ DESF 
Dados sujeitos à alteração 
---Descrição dos Filtros Utilizados---
Competência: JUN/2023.
Tipo de Produção: Atendimento Individual.
"Probl/ Condição Avaliada: Asma, Desnutrição, Diabetes, DPOC, Hipertensão arterial, Obesidade, Pré-natal, Puericultura, Puerpério (até 42 dias), Saúde sexual e reprodutiva, Tabagismo, Usuário de álcool, Usuário de outras drogas, Saúde mental, Reabilitação, D.Transmissíveis - Dengue, Doenças transmissíveis - DST, D.Transmissíveis - Hanseníase, D.Transmissíveis - Tuberculose, Rast. câncer de mama, Rast. câncer do colo do útero, Rast. risco cardiovascular."


Uf;Ibge;Municipio;Asma;Desnutrição;Diabetes;DPOC;Hipertensão arterial;Obesidade;Pré-natal;Puericultura;Puerpério (até 42 dias);Saúde sexual e reprodutiva;Tabagismo;Usuário de álcool;Usuário de outras drogas;Saúde mental;Reabilitação;D.Transmissíveis - Dengue;Doenças transmissíveis - DST;D.Transmissíveis - Hanseníase;D.Transmissíveis - Tuberculose;Rast. câncer de mama;Rast. câncer do colo do útero;Rast. risco cardiovascular;
MA;211150;SÃO MATEUS DO MARANHÃO;7;28;580;5;1.490;5;375;580;6;351;5;1;0;135;0;1;15;0;2;0;4;0;
PB;250415;CASSERENGUE;3;4;115;1;345;38;50;194;0;47;2;1;1;104;21;0;0;0;1;0;0;0;
MG;312440;ESPÍRITO SANTO DO DOURADO;16;8;203;2;626;1;133;440;0;21;0;2;0;102;0;1;0;0;0;0;0;0;
PE;260040;ÁGUA PRETA;9;4;156;6;418;16;180;249;2;114;14;14;0;196;79;0;7;0;3;5;27;2;
GO;520470;CAMPINORTE;2;22;163;1;280;9;176;192;0;66;3;0;1;140;45;4;3;3;2;0;14;1;
AL;270920;TRAIPU;7;21;456;0;1.209;1;237;382;0;178;0;0;0;126;134;0;0;3;2;0;0;5;
GO;522150;TURVÂNIA;3;5;155;1;442;13;44;523;0;0;3;4;1;109;1;0;2;1;0;0;0;0;
SP;352265;ITAPIRAPUÃ PAULISTA;25;4;20;2;64;22;81;254;0;26;2;7;2;100;0;0;1;0;0;0;0;0;
BA;290150;ANGUERA;2;12;130;3;238;14;56;222;3;75;0;3;0;62;332;0;0;0;2;8;8;0;
BA;291190;IAÇU;5;9;162;1;303;4;186;508;1;207;15;5;1;15;0;0;1;1;1;3;0;0;
PE;260350;CAMOCIM DE SÃO FÉLIX;3;4;235;0;417;8;155;483;0;29;4;1;0;130;0;0;1;1;1;0;0;0;
SC;420555;FREI ROGÉRIO;2;6;44;5;87;6;8;48;0;0;1;1;0;43;0;0;0;0;0;1;39;0;
MG;314490;NOVA MÓDICA;8;5;136;0;253;14;39;108;0;8;0;5;0;98;169;0;0;0;0;0;0;0;
SP;354650;SANTA ERNESTINA;0;5;97;1;169;3;33;119;0;2;0;0;1;89;0;16;3;0;0;0;0;0;
BA;292540;POTIRAGUÁ;1;1;62;2;118;0;45;41;0;9;0;1;0;18;17;0;1;0;0;0;0;0;
PB;251480;SÃO JOSÉ DOS CORDEIROS;1;2;29;0;76;0;33;94;0;3;0;0;0;5;0;0;0;0;0;0;0;0;
RN;240710;MACAÍBA;37;47;365;4;745;168;216;166;11;393;22;6;2;916;459;3;7;1;5;24;62;18;
PE;260392;CARNAUBEIRA DA PENHA;1;2;9;0;172;0;28;96;0;1;0;1;0;13;0;2;1;1;1;0;1;0;
PB;251392;SÃO BENTINHO;3;5;171;0;487;2;34;140;0;22;0;0;0;35;41;0;0;0;0;1;0;0;
MT;510710;SÃO JOSÉ DOS QUATRO MARCOS;1;8;120;2;353;11;178;339;1;10;4;0;0;40;0;0;2;3;5;0;0;8;
SP;353850;PIQUETE;11;0;71;6;158;10;29;44;4;94;8;3;1;89;121;0;0;0;0;0;2;0;
PB;251065;PARARI;2;2;72;0;69;0;17;39;0;11;0;0;0;37;43;0;1;0;0;2;0;1;
PB;250950;MONTADAS;1;2;57;2;163;5;62;192;0;1;0;0;1;23;11;0;0;0;0;0;1;2;
PB;251396;SÃO DOMINGOS;2;2;24;0;69;5;34;59;1;0;0;0;0;13;0;0;1;0;0;1;0;0;
SP;355250;SUZANO;154;133;2.998;81;4.785;452;1.985;3.744;185;2.454;106;52;49;3.497;899;0;89;1;19;61;1.307;120;
PB;251740;ZABELÊ;1;1;15;0;2;1;11;17;0;5;0;0;0;2;0;1;0;0;0;1;10;0;
MG;315890;SANTANA DO MANHUAÇU;3;4;45;2;84;25;94;91;1;1;0;0;0;26;18;1;1;0;0;0;0;0;
PR;410270;BARRA DO JACARÉ;2;0;21;0;96;2;17;71;0;1;0;0;0;8;0;5;0;0;0;2;0;0;
BA;293200;UAUÁ;6;7;138;4;341;27;165;267;4;40;7;0;0;248;198;0;6;1;2;1;2;1;
MA;210420;FORTUNA;6;4;203;3;661;19;160;148;11;144;7;3;1;67;280;1;6;1;0;3;1;136;
CE;230980;PACOTI;10;8;211;3;451;3;108;181;7;149;6;1;0;146;23;2;6;0;0;13;27;2;
BA;292380;PARIPIRANGA;3;12;165;0;193;22;116;300;0;15;1;1;0;52;0;0;0;0;2;1;0;2;
PI;220887;RIBEIRA DO PIAUÍ;7;3;104;1;241;2;19;194;0;8;1;1;0;18;0;0;1;0;0;0;0;0;
SE;280700;SÃO MIGUEL DO ALEIXO;0;1;12;0;45;0;23;73;1;26;1;0;0;152;100;0;0;1;0;0;0;0;
ES;320450;SANTA LEOPOLDINA;20;16;74;1;246;41;94;76;1;3;9;7;0;182;0;0;1;0;0;8;78;0;
MG;312660;FRANCISCO DUMONT;2;0;89;3;379;15;40;25;1;57;4;2;0;155;441;1;2;0;0;22;59;1;
BA;292805;SANTA LUZIA;3;7;164;1;345;17;104;181;3;93;4;2;0;120;198;1;6;0;1;0;0;0;
PI;220610;MATIAS OLÍMPIO;1;3;136;0;258;26;104;252;0;0;3;0;0;93;559;0;1;0;0;3;16;0;
SP;354325;RIBEIRÃO GRANDE;18;6;121;5;277;19;48;96;3;84;10;7;3;165;44;0;2;0;0;21;54;61;
PR;412240;ROLÂNDIA;171;33;1.977;84;3.346;578;1.573;907;160;1.846;209;147;97;1.953;13.893;834;53;10;45;945;1.325;243;
GO;520500;CARMO DO RIO VERDE;1;14;46;2;204;53;49;90;1;6;9;1;20;237;257;0;1;0;2;2;3;7;
RS;431308;NOVA PÁDUA;2;7;30;0;111;10;20;105;0;2;0;0;2;62;3;0;1;0;0;0;0;0;
PA;150175;BREJO GRANDE DO ARAGUAIA;0;3;36;0;68;2;61;97;1;22;0;1;0;15;0;0;0;0;0;0;0;0;
MA;210637;MARANHÃOZINHO;0;2;129;4;467;8;101;93;4;123;0;0;0;19;25;0;3;0;0;0;100;5;
ES;320506;VENDA NOVA DO IMIGRANTE;62;39;411;5;1.501;67;293;324;24;458;5;8;4;508;195;32;27;3;4;239;351;216;
SC;421125;MORRO GRANDE;0;1;98;0;382;23;27;356;3;2;0;0;1;114;87;0;0;0;2;0;35;0;
MG;316940;TRÊS PONTAS;76;40;1.003;24;2.251;332;324;281;34;626;59;22;6;853;832;24;5;1;0;34;220;44;
PA;150740;SÃO FRANCISCO DO PARÁ;1;9;142;5;306;20;146;273;18;248;6;0;1;71;48;0;6;3;14;0;64;25;
PR;410337;BRASILÂNDIA DO SUL;13;0;239;6;550;0;53;51;4;3;125;12;1;246;0;0;0;1;3;9;36;68;
PR;411770;PALMEIRA;14;22;103;10;378;29;162;482;3;67;4;6;4;258;1;0;2;0;0;55;181;0;
MA;211178;SERRANO DO MARANHÃO;0;5;115;1;398;1;78;73;11;74;0;0;0;23;83;0;4;1;0;1;18;0;
RO;110090;CASTANHEIRAS;1;0;19;0;74;0;43;15;17;43;0;0;0;36;7;0;0;2;0;0;21;0;
RS;430640;DOIS IRMÃOS;40;10;497;14;1.384;130;215;1.358;37;66;14;4;4;283;80;6;168;0;7;197;575;320;
GO;521483;NOVA CRIXÁS;0;6;141;0;476;23;95;160;3;16;3;4;45;115;0;2;1;2;0;0;118;0;
AM;130360;SANTA ISABEL DO RIO NEGRO;0;7;128;0;403;2;95;35;4;64;1;2;0;15;2;0;2;1;0;0;61;4;
PR;411220;JANIÓPOLIS;26;2;331;9;783;2;190;47;8;6;147;59;15;330;3;32;16;4;4;13;40;105;
MG;315170;POÇO FUNDO;6;13;450;1;1.001;26;110;186;15;101;0;0;13;245;29;0;4;0;0;56;215;14;
SC;420950;LAURENTINO;14;1;127;12;303;12;80;45;6;59;34;5;2;177;15;1;1;0;0;59;159;33;
SP;351410;DOIS CÓRREGOS;20;63;149;8;280;25;22;189;16;106;0;3;3;109;18;13;15;7;1;3;8;1;
ES;320332;MARATAÍZES;43;23;984;8;1.962;55;416;1.390;4;49;17;5;9;468;0;70;10;1;16;11;31;5;
MS;500325;COSTA RICA;6;13;554;11;770;66;393;1.169;0;6;5;2;0;137;71;25;4;0;4;4;3;0;
PE;260620;GOIANA;38;117;1.285;20;2.450;136;640;2.074;3;161;20;14;2;782;208;0;31;4;58;1;6;3;
SE;280060;BARRA DOS COQUEIROS;6;4;326;6;561;35;215;322;27;336;4;3;1;261;76;0;16;0;3;21;41;197;
SC;421050;MARAVILHA;18;11;389;31;1.253;45;460;1.068;0;81;31;0;4;346;1;0;14;0;0;0;0;0;
CE;230423;CROATÁ;13;10;540;10;1.167;333;256;795;7;84;9;5;1;262;0;0;2;0;4;2;22;0;
MG;312190;DIVINÉSIA;10;2;234;13;480;86;68;505;0;52;31;12;3;325;0;0;1;0;3;0;0;0;
PB;251240;PUXINANÃ;13;7;164;0;437;6;179;471;1;18;6;3;0;91;88;0;4;0;0;2;0;0;
PB;250110;AREIA;15;20;387;6;774;45;213;1.411;0;93;8;9;0;157;13;4;4;0;2;0;2;0;
MG;313670;JUIZ DE FORA;207;216;1.661;116;4.163;333;780;4.356;11;188;155;118;165;1.807;169;61;99;1;47;34;172;7;
BA;291620;ITAPÉ;4;9;109;0;252;20;44;426;1;35;2;2;0;92;146;16;2;0;0;0;0;0;
SP;354240;REGENTE FEIJÓ;26;17;507;14;1.111;86;234;785;0;30;24;7;2;318;10;53;6;1;0;44;191;1;
PB;251450;SÃO JOSÉ DE PIRANHAS;2;12;156;2;235;43;133;590;3;22;4;2;1;123;1;3;1;0;1;4;2;0;
RR;140047;RORAINÓPOLIS;4;9;256;0;215;1;260;182;2;89;0;0;1;54;5;0;12;0;2;0;0;0;
SP;350890;CAIABU;11;12;182;4;384;9;31;169;0;0;4;5;0;108;0;31;0;0;0;0;17;0;
RS;431477;PONTÃO;8;5;53;14;177;23;45;170;2;4;17;5;1;119;0;0;1;0;0;0;3;0;
BA;293330;VITÓRIA DA CONQUISTA;104;57;2.542;32;5.023;164;2.197;3.931;17;986;185;149;99;869;55;21;49;3;1;37;151;4;
MG;310040;ACAIACA;17;19;176;4;253;1;44;313;1;14;6;3;0;38;0;13;3;0;0;0;0;0;
BA;291240;IBIPEBA;6;3;118;0;318;36;91;217;0;50;2;3;4;17;0;3;0;1;2;0;1;0;
SP;350450;AVARÉ;32;54;422;18;691;51;650;1.159;4;89;30;11;5;381;49;20;24;0;12;5;103;4;
PE;261600;VENTUROSA;8;2;201;0;543;10;188;493;2;24;2;1;0;211;3;1;1;0;0;0;1;0;
MT;510250;CÁCERES;23;36;422;18;1.372;61;805;1.183;7;24;17;6;0;426;1;7;17;17;16;26;95;6;
MA;211140;SÃO LUÍS GONZAGA DO MARANHÃO;0;13;403;1;665;6;151;174;0;47;4;1;0;16;320;2;0;0;6;3;4;0;
TO;170830;GOIANORTE;0;0;54;0;127;1;49;23;0;5;0;0;0;4;0;0;0;0;0;0;1;0;
BA;291030;ELÍSIO MEDRADO;0;0;80;2;170;0;30;77;0;13;0;0;0;85;89;0;0;0;1;0;0;0;
AL;270644;PARIPUEIRA;8;4;273;4;525;21;182;199;0;20;0;1;0;198;140;2;2;0;2;0;0;0;
SP;351210;COLÔMBIA;5;6;259;3;490;8;56;401;0;0;2;0;0;73;0;11;0;0;2;0;0;0;
TO;170710;DIVINÓPOLIS DO TOCANTINS;1;24;112;0;297;8;88;134;1;21;5;1;0;28;123;1;0;0;4;0;0;0;
BA;292305;NOVO TRIUNFO;1;1;61;1;130;1;40;257;1;72;0;1;0;20;1;0;2;1;0;0;0;0;
PR;411230;JAPIRA;11;34;174;7;421;8;75;283;1;7;3;3;5;127;0;2;2;0;12;0;13;15;
TO;171800;PORTO ALEGRE DO TOCANTINS;2;0;28;0;98;1;29;42;0;14;0;1;0;7;0;0;2;0;0;0;0;0;
AC;120060;TARAUACÁ;7;30;45;3;216;8;405;218;31;189;8;3;7;207;45;2;27;1;7;0;75;41;
RS;432252;VALE VERDE;7;1;35;12;128;5;33;266;0;1;6;2;0;51;0;0;1;0;0;0;11;0;
MG;316570;SENADOR FIRMINO;9;26;234;6;545;64;43;269;0;3;13;2;0;207;0;5;5;0;3;0;2;6;
MG;313440;ITURAMA;6;9;235;29;623;112;253;441;9;289;11;2;2;487;139;17;6;0;2;15;62;1;
MG;316540;SAPUCAÍ-MIRIM;15;26;129;4;286;7;71;302;1;1;8;6;0;122;0;0;3;0;1;7;11;0;
SC;420150;ARMAZÉM;19;12;80;2;431;7;122;185;0;18;3;0;1;80;0;0;3;0;0;0;9;0;
MG;315100;PIRANGUINHO;24;1;261;8;457;10;54;741;0;2;6;4;3;246;54;0;6;0;0;0;19;0;
MG;313800;LARANJAL;0;6;63;0;392;22;16;158;0;0;0;0;1;143;125;1;0;0;0;1;30;0;
RJ;330300;MIRACEMA;2;7;91;0;206;4;179;673;3;84;4;2;0;23;0;0;2;0;0;5;0;0;
PB;250140;BAÍA DA TRAIÇÃO;14;6;92;0;162;29;108;136;0;98;3;1;0;126;2;0;5;0;0;0;0;0;
MS;500400;GLÓRIA DE DOURADOS;4;7;103;1;284;9;80;184;1;17;6;2;1;115;0;25;6;0;0;0;1;0;
GO;522045;SENADOR CANEDO;28;13;445;34;884;104;490;535;33;244;42;10;10;524;301;5;19;17;11;23;55;15;
PI;220208;CAJUEIRO DA PRAIA;1;11;82;0;95;19;64;282;4;24;3;1;0;23;0;0;1;0;0;0;0;0;
SP;351240;CORDEIRÓPOLIS;51;29;197;11;325;125;118;794;2;30;21;6;2;283;0;5;3;0;5;0;331;0;
RS;431245;MORRO REDONDO;13;13;75;3;117;7;44;271;0;11;5;1;0;75;0;0;5;0;0;3;0;1;
SP;355270;TABATINGA;9;7;141;6;273;4;40;411;0;21;0;5;15;319;0;7;3;0;0;0;89;0;
BA;291500;ITAETÉ;7;9;143;4;452;15;111;233;0;55;6;1;0;37;180;0;1;1;1;0;9;0;
MA;210409;FORMOSA DA SERRA NEGRA;5;29;261;1;748;4;188;254;13;386;4;2;2;31;37;0;1;0;0;1;27;0;
BA;292940;SÃO MIGUEL DAS MATAS;4;7;143;1;305;20;99;233;2;175;2;0;0;36;1;3;1;0;0;0;0;2;
CE;231390;URUOCA;23;21;526;2;983;17;167;637;0;85;4;6;1;120;31;0;4;1;0;0;0;0;
SC;421635;SÃO JOÃO DO ITAPERIÚ;4;1;56;4;105;9;63;58;1;35;3;1;7;115;80;9;1;0;0;6;14;1;
PA;150548;PACAJÁ;2;18;130;0;379;9;419;921;0;7;0;0;0;14;0;0;3;0;4;0;0;0;
RS;430192;BARRA DO RIO AZUL;2;4;4;0;9;4;11;514;1;7;0;1;0;14;0;0;1;0;0;0;0;0;
PB;250350;CACIMBA DE DENTRO;5;6;97;1;232;5;93;163;5;61;1;0;0;139;0;0;0;0;0;3;13;0;
ES;320120;CACHOEIRO DE ITAPEMIRIM;92;79;2.182;34;4.660;116;925;4.773;4;98;46;22;31;1.122;0;34;23;0;32;22;11;3;
BA;292460;PINDOBAÇU;1;8;249;3;512;21;157;488;0;43;5;9;0;125;18;0;1;0;6;0;0;0;
MA;211120;SÃO JOSÉ DE RIBAMAR;20;54;1.094;11;2.161;69;1.282;3.161;8;424;2;4;2;254;9;4;39;28;54;21;35;1;
SP;350920;CAJAMAR;99;62;789;64;1.473;263;597;2.639;10;148;27;7;12;1.191;0;0;23;1;19;9;143;12;
RN;241440;TOUROS;16;38;505;4;1.076;112;321;3.185;3;339;11;10;1;273;0;0;7;0;13;0;0;0;
SC;420940;LAGUNA;45;50;834;15;1.898;40;229;1.038;3;27;15;8;15;261;0;1;19;0;1;0;0;0;
TO;171790;PONTE ALTA DO TOCANTINS;4;2;38;0;99;26;101;157;0;23;3;2;1;48;0;0;2;1;2;1;0;0;
PA;150090;AUGUSTO CORRÊA;9;38;417;5;597;46;646;1.088;4;194;10;4;1;127;0;0;12;1;13;0;8;5;
RJ;330410;PORCIÚNCULA;2;29;448;3;1.113;7;155;1.344;2;8;13;2;0;215;0;4;0;0;0;0;0;0;
MG;311930;COROMANDEL;7;17;735;27;1.498;31;215;775;1;20;15;2;1;381;15;103;6;0;1;10;2;16;
PB;250660;IBIARA;1;0;32;1;80;11;37;166;1;37;2;2;1;30;0;0;2;0;0;0;0;0;
RS;430545;CIDREIRA;3;13;97;9;149;18;84;113;0;9;1;0;2;55;0;0;2;0;1;0;0;0;
RS;430583;COQUEIRO BAIXO;0;1;83;6;247;2;2;358;0;5;0;0;0;130;141;0;0;0;0;0;28;0;
SC;420020;AGROLÂNDIA;6;2;201;4;501;122;189;370;27;87;28;1;1;284;95;1;32;0;0;81;115;1;
RS;431570;RIO PARDO;33;18;197;12;304;44;242;927;5;193;13;1;2;282;9;0;9;0;1;9;318;4;
SP;350720;BORÁ;0;3;10;6;17;0;10;121;0;4;0;1;8;34;0;4;0;0;0;3;3;0;
MG;312825;GUARACIAMA;3;2;126;0;382;22;85;241;2;11;13;1;0;23;483;0;0;0;0;0;0;0;
PR;411920;PINHALÃO;5;4;281;2;447;18;99;166;0;30;3;5;1;52;0;0;0;0;0;0;0;0;
MA;210945;RAPOSA;4;12;421;2;725;28;240;386;15;315;4;1;1;81;68;1;4;10;8;28;52;0;
PR;411470;MARIA HELENA;2;3;82;1;173;22;5;174;5;30;10;7;7;21;14;4;0;0;3;10;16;17;
GO;522028;SÃO PATRÍCIO;14;3;80;0;208;4;24;124;1;5;3;1;0;173;44;0;1;0;0;0;12;0;
MG;311360;CAREAÇU;2;8;211;14;561;12;47;479;1;3;4;5;3;191;86;0;1;0;0;0;0;1;
TO;170307;BARRA DO OURO;7;5;96;2;57;2;99;94;0;1;0;2;0;49;3;0;0;2;0;0;0;0;
MG;315510;RIO DO PRADO;0;3;55;3;220;2;28;180;0;0;0;2;1;56;14;0;0;0;2;0;0;0;
PR;410600;CONGONHINHAS;5;6;96;7;218;4;111;48;2;164;14;7;2;37;6;3;0;0;0;100;83;6;
BA;291630;ITAPEBI;0;10;61;1;124;22;35;188;3;87;5;2;0;23;28;0;0;0;0;6;29;1;
SP;354300;RIBEIRÃO BRANCO;20;34;327;12;583;98;547;1.269;10;109;16;7;3;254;123;0;8;0;9;0;3;0;
SP;353040;MIRASSOLÂNDIA;9;2;70;14;162;44;55;212;0;21;6;4;1;294;0;9;7;0;16;0;15;0;
PE;261380;SÃO VICENTE FERRER;13;16;380;1;760;27;199;584;0;45;0;2;0;122;7;0;6;1;6;0;0;0;
MG;316500;SÃO TIAGO;4;23;289;16;269;42;56;472;0;1;0;0;1;100;2;1;3;0;0;6;5;0;
RN;240960;PEDRA PRETA;11;2;67;0;202;28;19;89;0;6;1;0;0;15;0;0;0;0;0;0;0;0;
RN;241140;SANTANA DO MATOS;2;1;26;0;59;2;50;95;0;42;0;0;0;82;1;0;0;1;1;2;0;0;
RS;432132;TAQUARUÇU DO SUL;1;4;16;3;49;7;15;95;0;1;1;2;1;103;0;0;0;0;3;0;0;0;
SP;354700;SANTA MARIA DA SERRA;0;0;36;0;69;14;53;162;0;2;0;2;0;105;0;1;1;0;1;0;65;5;
SP;353400;ONDA VERDE;6;16;88;9;112;16;67;272;0;7;1;5;2;154;49;1;2;0;1;0;16;0;
RS;430187;BARRA DO QUARAÍ;37;3;14;3;40;6;31;156;1;4;0;5;8;72;0;2;0;0;0;0;0;0;
SC;421568;SANTA TEREZINHA DO PROGRESSO;3;2;63;4;183;10;39;158;0;14;3;10;1;107;0;1;2;0;0;0;13;0;
RS;430595;COTIPORÃ;4;1;82;3;76;1;26;284;0;0;0;5;4;113;0;0;0;0;0;0;2;6;
PB;250580;DUAS ESTRADAS;2;0;59;0;144;16;27;123;0;5;1;0;0;61;19;0;0;0;0;4;0;0;
MG;310990;CAETANÓPOLIS;7;2;129;4;235;42;49;139;2;4;3;2;0;30;0;13;1;0;0;0;0;0;
BA;291470;ITABERABA;12;30;205;2;546;30;434;910;2;128;13;4;0;107;1;2;7;2;7;2;4;0;
TO;170270;AURORA DO TOCANTINS;0;2;14;0;60;9;27;39;0;5;0;2;0;73;0;0;2;0;0;0;0;0;
MG;314580;ONÇA DE PITANGUI;6;3;111;6;258;26;28;120;1;15;2;5;0;70;4;1;0;0;0;0;0;0;
GO;520150;APORÉ;0;1;22;0;41;1;45;11;0;3;11;2;0;121;73;0;0;0;0;0;17;0;
PI;220777;PATOS DO PIAUÍ;2;19;214;1;574;7;32;109;0;12;0;0;0;129;99;0;1;1;0;0;1;0;
RS;432285;VESPASIANO CORREA;1;2;16;0;157;1;17;136;0;1;0;2;0;51;2;0;0;0;0;0;15;0;
AM;130440;URUCURITUBA;40;56;338;10;719;51;261;997;4;201;5;1;11;296;396;0;10;2;7;4;9;5;
MG;313790;LAMIM;13;1;28;10;102;25;15;166;0;1;0;4;0;32;0;0;0;0;0;0;31;0;
CE;230450;FRECHEIRINHA;6;6;276;3;649;18;210;459;2;69;2;7;0;750;0;0;1;1;12;1;1;0;
MG;316150;SÃO GERALDO;7;30;74;5;168;51;18;121;1;9;5;0;3;68;0;3;2;0;1;0;0;0;
TO;171884;SANDOLÂNDIA;3;1;26;3;47;19;28;48;1;1;1;0;0;22;0;0;1;3;0;0;0;0;
RS;430915;GRAMADO XAVIER;6;5;45;4;171;5;70;74;3;14;1;3;4;45;0;0;0;0;0;0;0;0;
BA;293130;TAPIRAMUTÁ;2;6;117;5;321;3;91;337;2;42;4;0;0;30;0;0;0;1;3;0;0;0;
SP;352430;JABOTICABAL;40;37;572;13;841;56;271;899;10;117;14;2;4;220;71;17;12;0;0;39;621;2;
PR;410322;BOM SUCESSO DO SUL;2;2;170;16;549;6;40;55;3;2;3;0;0;292;405;0;1;0;0;15;133;1;
PR;412125;RAMILÂNDIA;20;15;31;2;157;2;67;258;0;7;0;0;3;151;0;4;2;0;0;0;26;0;
SC;420510;DONA EMMA;44;2;164;36;511;12;46;137;3;9;161;10;2;231;213;0;0;0;0;0;29;88;
PA;150470;MOJU;6;7;84;0;187;10;264;427;19;398;2;1;0;249;142;0;4;6;0;2;32;2;
GO;520393;BURITI DE GOIÁS;1;1;92;1;266;15;29;229;0;1;6;0;0;114;37;0;0;3;0;0;2;0;
PI;220375;FARTURA DO PIAUÍ;3;4;56;1;217;4;37;75;0;4;0;2;0;28;125;5;0;0;0;22;0;0;
RN;240390;FRANCISCO DANTAS;7;12;27;1;50;13;18;125;0;43;0;0;0;80;0;0;0;0;0;0;0;0;
